Brand,Condition,Fuel,Distance,Model,Price,Registered_City,Transaction_Type,Year
Suzuki,Used,CNG,25000.0,Cultus VXR,995000.0,Karachi,Cash,2015.0
Toyota,Used,Petrol,12000.0,Vitz,1020000.0,Lahore,Cash,2009.0
Toyota,Used,Petrol,150000.0,Corolla GLI,1180000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,1.0,Civic VTi,850000.0,Lahore,Cash,2006.0
Honda,Used,Petrol,150000.0,City IVTEC,405000.0,Karachi,Cash,1997.0
Mazda,Used,Diesel,1.0,929,170000.0,Lahore,Cash,1984.0
Suzuki,Used,CNG,20000.0,Khyber,190000.0,Karachi,Cash,1996.0
Honda,Used,Petrol,113000.0,Civic VTi Oriel,950000.0,Karachi,Cash,2006.0
Daihatsu,Used,Petrol,106000.0,Hijet,800000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,87000.0,Cultus VXR,615000.0,Karachi,Cash,2008.0
Honda,Used,Petrol,140000.0,Civic VTi,420000.0,Karachi,Cash,1995.0
Daihatsu,Used,Hybrid,23034.0,Charade,185000.0,Karachi,Cash,1986.0
Suzuki,Used,Petrol,78781.0,Cultus VXR,700000.0,Lahore,Cash,2010.0
Daihatsu,Used,Petrol,100000.0,Cuore,380000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,86000.0,Alto,540000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,15000.0,Mehran VXR,165000.0,Karachi,Cash,1989.0
Suzuki,Used,Petrol,67000.0,Mehran VX,450000.0,Lahore,Cash,2012.0
Toyota,Used,Petrol,72500.0,Corolla GLI,1530000.0,Islamabad,Cash,2012.0
Daihatsu,New,Petrol,28000.0,Mira,1320000.0,Karachi,Cash,2018.0
Toyota,Used,Petrol,1010000.0,Corolla GLI,1350000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,17000.0,Civic EXi,700000.0,Karachi,Cash,2004.0
Toyota,Used,Diesel,300000.0,Hilux,380000.0,Karachi,Installment/Leasing,2005.0
Suzuki,New,CNG,71000.0,Alto,475000.0,Karachi,Cash,2007.0
Suzuki,New,Petrol,13500.0,Bolan,720000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,200000.0,Other,100000.0,Karachi,Cash,1984.0
Suzuki,Used,Petrol,79000.0,Alto,775000.0,Karachi,Cash,2006.0
Daihatsu,Used,Petrol,133000.0,Cuore,480000.0,Lahore,Cash,2005.0
Suzuki,New,Petrol,40000.0,Bolan,540000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,176000.0,Vitz,1060000.0,Islamabad,Cash,2007.0
Honda,Used,Petrol,195000.0,Civic VTi,975000.0,Lahore,Cash,2008.0
Mitsubishi,Used,CNG,95000.0,Lancer,90000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,80000.0,Alto,325000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,51300.0,City Aspire,1670000.0,Karachi,Cash,2016.0
Suzuki,Used,Petrol,100000.0,Khyber,260000.0,Karachi,Cash,1991.0
Hyundai,Used,Petrol,75000.0,Santro,565000.0,Lahore,Cash,2004.0
Suzuki,Used,CNG,64000.0,Cultus VXL,670000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,113000.0,Cultus VXL,675000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,123.0,Bolan,570000.0,Karachi,Cash,2013.0
Suzuki,New,Petrol,12000.0,Cultus VXR,1130000.0,Karachi,Cash,2017.0
Suzuki,Used,CNG,56430.0,Mehran VX,445000.0,Lahore,Cash,2008.0
Other Brands,New,Petrol,1.0,Other,80000.0,Lahore,Cash,2018.0
Suzuki,Used,CNG,68000.0,Cultus VXR,750000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,32553.0,Mehran VX,525000.0,Lahore,Cash,2013.0
Toyota,Used,Petrol,1.0,Corolla XLI,520000.0,Karachi,Cash,1989.0
Daihatsu,Used,Petrol,10000.0,Cuore,515000.0,Karachi,Cash,2007.0
Honda,New,Petrol,1000.0,Fit,1950000.0,Karachi,Cash,2020.0
Other Brands,Used,CNG,45258.0,Other,150000.0,Karachi,Cash,1986.0
Daihatsu,Used,Petrol,1000.0,Charade,250000.0,Karachi,Cash,1991.0
Suzuki,Used,Petrol,51289.0,Khyber,270000.0,Karachi,Cash,1988.0
Toyota,Used,Petrol,42000.0,Corolla GLI,1725000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,135000.0,Bolan,730000.0,Islamabad,Cash,2014.0
Suzuki,Used,Petrol,1200000.0,Cultus VXR,400000.0,Karachi,Cash,2001.0
Suzuki,Used,CNG,60000.0,Cultus VXR,330000.0,Karachi,Cash,2000.0
Honda,Used,Petrol,62000.0,Civic VTi Oriel Prosmatec,1235000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,8.0,Mehran VXR,200000.0,Karachi,Cash,1992.0
Daihatsu,New,Petrol,167000.0,Hijet,895000.0,Karachi,Cash,2014.0
Toyota,New,Petrol,50000.0,Corolla XLI,1375000.0,Karachi,Cash,2013.0
Nissan,Used,CNG,10.0,Sunny,440000.0,Karachi,Cash,1998.0
Suzuki,Used,Petrol,10000.0,Mehran VXR,800000.0,Karachi,Cash,2018.0
Suzuki,Used,Petrol,61000.0,Cultus VXR,870000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,70000.0,Cultus VXR,855000.0,Karachi,Cash,2013.0
Nissan,Used,CNG,1.0,Sunny,250000.0,Karachi,Cash,1986.0
Suzuki,Used,Petrol,62000.0,Wagon R,1090000.0,Abbottabad,Cash,2014.0
Suzuki,Used,CNG,900000.0,Alto,370000.0,Karachi,Cash,2005.0
Honda,Used,Petrol,44000.0,Civic VTi Oriel Prosmatec,1660000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,40000.0,City IVTEC,1675000.0,Karachi,Cash,2016.0
Suzuki,Used,Petrol,1.0,Cultus VXL,450000.0,Karachi,Cash,2002.0
Toyota,Used,Petrol,98000.0,Mark II,1095000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,84000.0,Cultus VXL,490000.0,Karachi,Cash,2003.0
Toyota,Used,Petrol,58000.0,Corolla GLI,1650000.0,Lahore,Cash,2014.0
Suzuki,Used,Petrol,35000.0,Mehran VX,240000.0,Karachi,Cash,2000.0
Honda,Used,CNG,95000.0,Civic EXi,475000.0,Karachi,Cash,1998.0
Suzuki,Used,CNG,5000.0,Cultus VX,530000.0,Islamabad,Cash,2005.0
Hyundai,Used,CNG,99000.0,Santro,420000.0,Karachi,Cash,2004.0
Toyota,Used,Petrol,120000.0,Vitz,1200000.0,Karachi,Cash,2010.0
Mitsubishi,Used,Petrol,200000.0,Pajero,125000.0,Peshawar,Cash,1985.0
Daihatsu,Used,Petrol,5.0,Mira,1050000.0,Karachi,Cash,2012.0
Chevrolet,Used,Petrol,144788.0,Optra,619000.0,Lahore,Cash,2005.0
Suzuki,Used,Petrol,11000.0,Mehran VX,340000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,111111.0,Corolla XLI,920000.0,Lahore,Cash,2005.0
Suzuki,Used,Petrol,160.0,Alto,470000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,1.0,Accord,350000.0,Karachi,Cash,1989.0
Honda,Used,Petrol,14.0,Other,420000.0,Lahore,Cash,1995.0
Suzuki,Used,CNG,95000.0,Alto,430000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,66592.0,Khyber,310000.0,Karachi,Cash,1999.0
Suzuki,Used,Petrol,125000.0,Mehran VX,350000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,88000.0,City IDSI,680000.0,Karachi,Cash,2003.0
Suzuki,Used,CNG,123456.0,FX,90000.0,Multan,Cash,1997.0
Suzuki,Used,Petrol,320000.0,FX,180000.0,Multan,Cash,1988.0
Suzuki,Used,Petrol,93000.0,Alto,360000.0,Karachi,Cash,2002.0
Suzuki,Used,CNG,100000.0,Mehran VX,280000.0,Karachi,Cash,2001.0
Toyota,Used,Petrol,80000.0,Corolla GLI,940000.0,Karachi,Cash,1995.0
Suzuki,Used,CNG,80000.0,Mehran VX,520000.0,Islamabad,Cash,2009.0
Suzuki,Used,CNG,85000.0,Mehran VX,280000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,125000.0,Corona,240000.0,Karachi,Cash,1973.0
Toyota,New,Petrol,15500.0,Corolla GLI,1820000.0,Karachi,Cash,2015.0
Honda,Used,Petrol,81000.0,Civic Prosmetic,1330000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,18955.0,Wagon R,1200000.0,Lahore,Cash,2017.0
Daihatsu,Used,Petrol,1.0,Charade,210000.0,Karachi,Cash,1988.0
Toyota,Used,Petrol,154000.0,ISIS,1900000.0,Karachi,Cash,2012.0
Toyota,Used,Petrol,90000.0,Passo,835000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,123456.0,Mehran VX,400000.0,Peshawar,Cash,2007.0
Suzuki,Used,CNG,14449.0,Other,850000.0,Karachi,Cash,2011.0
Honda,Used,CNG,150000.0,Other,545000.0,Karachi,Cash,2000.0
Daihatsu,Used,CNG,100.0,Charade,185000.0,Karachi,Cash,1984.0
Toyota,Used,Petrol,116000.0,Corolla Axio,1660000.0,Islamabad,Cash,2007.0
Honda,Used,Petrol,200000.0,Other,400000.0,Karachi,Cash,1992.0
Suzuki,Used,Petrol,90000.0,Cultus VXR,515000.0,Karachi,Cash,2005.0
Toyota,Used,Hybrid,73000.0,Aqua,1625000.0,Karachi,Cash,2012.0
Daihatsu,Used,Petrol,1.0,Cuore,400000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,123456.0,Alto,395000.0,Karachi,Cash,2001.0
Honda,New,Petrol,39000.0,N Wgn,1225000.0,Karachi,Cash,2017.0
Nissan,Used,Petrol,79000.0,Sunny,920000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,112000.0,Corolla XLI,1080000.0,Karachi,Cash,2010.0
Honda,Used,Petrol,122100.0,Civic EXi,460000.0,Lahore,Cash,1995.0
Toyota,Used,Petrol,138000.0,Prius,1400000.0,Karachi,Cash,2010.0
Honda,New,Petrol,10.0,CR-V,410000.0,Karachi,Cash,2018.0
Suzuki,Used,CNG,96500.0,Cultus VXR,760000.0,Islamabad,Cash,2011.0
Suzuki,Used,CNG,800000.0,FX,145000.0,Islamabad,Cash,1986.0
Suzuki,Used,CNG,1.0,Cultus VXR,620000.0,Karachi,Cash,2008.0
Daihatsu,New,Petrol,180000.0,Hijet,720000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,74000.0,Cultus VXR,690000.0,Karachi,Cash,2010.0
Daihatsu,Used,Petrol,10000.0,Charade,150000.0,Karachi,Cash,1984.0
Suzuki,Used,Petrol,84677.0,Swift,250000.0,Bahawalpur,Installment/Leasing,2014.0
Suzuki,New,Petrol,22000.0,Mehran VX,720000.0,Lahore,Cash,2017.0
Mitsubishi,Used,Petrol,54600.0,EK Custom,960000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,100000.0,Khyber,270000.0,Karachi,Cash,1999.0
Suzuki,Used,Petrol,85000.0,Mehran VXR,180000.0,Karachi,Cash,1991.0
Toyota,Used,Petrol,268700.0,Verossa,1175000.0,Karachi,Cash,2005.0
Toyota,Used,Petrol,81000.0,Vitz,1030000.0,Karachi,Cash,2007.0
Suzuki,New,Petrol,29000.0,Alto,1190000.0,Karachi,Cash,2015.0
Mitsubishi,Used,Petrol,180000.0,Pajero,1175000.0,Karachi,Cash,2001.0
Honda,Used,Petrol,84250.0,Civic VTi Oriel,1270000.0,Lahore,Cash,2009.0
Honda,Used,Hybrid,100000.0,Fit,1320000.0,Lahore,Cash,2012.0
Suzuki,New,CNG,31000.0,Other,550000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,1.0,Mehran VX,155000.0,Karachi,Cash,1993.0
Suzuki,New,CNG,49000.0,Mehran VX,430000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,113000.0,City IVTEC,1500000.0,Karachi,Cash,2014.0
Mercedes,Used,Diesel,100000.0,S Class,750000.0,Karachi,Cash,1962.0
Suzuki,Used,Petrol,17000.0,Cultus VXL,975000.0,Lahore,Cash,2015.0
Suzuki,Used,CNG,1000.0,Cultus VXR,470000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,123456.0,FX,125000.0,Karachi,Cash,1987.0
Honda,Used,Petrol,13620.0,City IVTEC,1865000.0,Lahore,Cash,2018.0
Suzuki,Used,CNG,123456.0,Mehran VX,330000.0,Lahore,Cash,1991.0
Suzuki,Used,CNG,1000.0,Khyber,170000.0,Karachi,Cash,1972.0
Toyota,Used,Hybrid,135000.0,Prius,1550000.0,Karachi,Cash,2010.0
Suzuki,New,Petrol,37000.0,Alto,1070000.0,Karachi,Cash,2017.0
Daihatsu,Used,Petrol,84000.0,Esse,670000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,27000.0,Alto,1110000.0,Karachi,Cash,2014.0
Hyundai,Used,Petrol,156400.0,Santro,470000.0,Karachi,Cash,2004.0
Mitsubishi,Used,Petrol,1234567.0,Galant,380000.0,Karachi,Cash,1995.0
Honda,Used,Petrol,180000.0,City Vario,730000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,19320.0,Swift,200000.0,Kohat,Installment/Leasing,2014.0
Suzuki,Used,Petrol,50000.0,Mehran VXR,275000.0,Karachi,Cash,2004.0
Nissan,New,Petrol,16500.0,Dayz Highway Star,1390000.0,Karachi,Cash,2015.0
Suzuki,Used,CNG,200000.0,Cultus VXR,425000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,10001.0,Alto,390000.0,Karachi,Cash,2005.0
Daihatsu,Used,CNG,8000.0,Cuore,510000.0,Karachi,Cash,2007.0
Suzuki,New,Petrol,187.0,Bolan,830000.0,Karachi,Cash,2018.0
Suzuki,Used,CNG,12345.0,Khyber,225000.0,Karachi,Cash,1997.0
Toyota,New,Petrol,130000.0,Corolla GLI,1250000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,177000.0,Every,915000.0,Karachi,Cash,2013.0
Honda,Used,Petrol,90000.0,Civic EXi,880000.0,Karachi,Cash,2005.0
Mitsubishi,Used,Petrol,90000.0,Minicab Bravo,790000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,900000.0,Bolan,260000.0,Karachi,Cash,1989.0
Mitsubishi,Used,Petrol,54000.0,Lancer,1285000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,44600.0,Alto,750000.0,Lahore,Cash,2012.0
Nissan,Used,Petrol,187000.0,Clipper,625000.0,Karachi,Cash,2009.0
Hyundai,Used,CNG,100.0,Santro,530000.0,Lahore,Cash,2007.0
Suzuki,Used,Petrol,35000.0,Wagon R,1200000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,20440.0,Cultus VXL,700000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,100000.0,Khyber,185000.0,Karachi,Cash,1993.0
Toyota,New,Petrol,48000.0,Corolla XLI,1670000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,142350.0,Alto,825000.0,Islamabad,Cash,2008.0
Suzuki,Used,CNG,61238.0,Mehran VX,160000.0,Karachi,Cash,1990.0
Suzuki,Used,Petrol,4000.0,Wagon R,1020000.0,Karachi,Cash,2014.0
Daihatsu,New,Petrol,1400.0,Mira,1250000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,22000.0,Mehran VX,245000.0,Lahore,Cash,1995.0
Hyundai,Used,Petrol,123456.0,Santro,390000.0,Islamabad,Cash,2001.0
Suzuki,Used,Petrol,4362.0,Khyber,310000.0,Lahore,Cash,1991.0
Nissan,Used,Petrol,55000.0,Dayz,1070000.0,Karachi,Cash,2014.0
Daihatsu,Used,CNG,80000.0,Cuore,650000.0,Karachi,Cash,2010.0
Daihatsu,Used,Petrol,20000.0,Terios Kid,200000.0,Karachi,Installment/Leasing,2013.0
Suzuki,Used,CNG,45000.0,Mehran VXR,210000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,12345.0,Cultus VXR,490000.0,Karachi,Cash,2006.0
Toyota,Used,CNG,125000.0,Starlet,120000.0,Lahore,Cash,1981.0
Suzuki,Used,Hybrid,180000.0,Cultus VXR,575000.0,Karachi,Cash,2008.0
Honda,Used,Petrol,20800.0,City IVTEC,1600000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,89000.0,Liana,500000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,98500.0,Mehran VXR,290000.0,Karachi,Cash,2000.0
Honda,Used,Petrol,61800.0,City Vario,880000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,114000.0,Cultus VXR,599000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,160.0,Mehran VX,145000.0,Karachi,Cash,1989.0
Suzuki,Used,Petrol,1.0,Mehran VX,200000.0,Lahore,Cash,1996.0
Suzuki,Used,CNG,15000.0,Cultus VXR,680000.0,Hyderabad,Cash,2009.0
Daihatsu,New,Petrol,40000.0,Move,1200000.0,Karachi,Cash,2014.0
Honda,Used,CNG,300000.0,Civic EXi,140000.0,Karachi,Cash,1989.0
Toyota,Used,Petrol,130000.0,Premio,1700000.0,Islamabad,Cash,2006.0
Toyota,New,Petrol,49500.0,Passo,1260000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,100.0,Mehran VXR,650000.0,Lahore,Cash,2015.0
Suzuki,Used,Petrol,100000.0,Cultus VXR,495000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,99685.0,Mehran VXR,420000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,120000.0,Cultus VXL,550000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,100000.0,Corrolla Altis,880000.0,Sialkot,Cash,2003.0
Honda,Used,Petrol,62000.0,Civic VTi Oriel Prosmatec,1385000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,67024.0,City IVTEC,1315000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,129000.0,Accord,720000.0,Karachi,Cash,1998.0
Honda,Used,CNG,100000.0,Civic EXi,145000.0,Karachi,Cash,1987.0
Honda,Used,CNG,1000000.0,Other,370000.0,Karachi,Cash,1995.0
Suzuki,Used,CNG,786.0,Cultus VXR,525000.0,Karachi,Cash,2007.0
Honda,New,Petrol,46000.0,Civic VTi Oriel Prosmatec,2075000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,8.0,Mehran VX,315000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,160000.0,Civic VTi,890000.0,Lahore,Cash,2005.0
Suzuki,New,CNG,150000.0,Alto,390000.0,Karachi,Cash,2001.0
Suzuki,Used,CNG,1.0,FX,90000.0,Karachi,Cash,1988.0
Toyota,New,Hybrid,43000.0,Aqua,1910000.0,Karachi,Cash,2015.0
Daihatsu,Used,Petrol,41000.0,Charade,200000.0,Karachi,Installment/Leasing,2000.0
Honda,Used,Petrol,98000.0,Civic Prosmetic,825000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,7000.0,Cultus VXR,500000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,69000.0,Cultus VXL,750000.0,Karachi,Cash,2009.0
Toyota,New,Petrol,100000.0,Corolla GLI,1350000.0,Islamabad,Cash,2010.0
Toyota,Used,Petrol,77000.0,Vitz,1155000.0,Karachi,Cash,2010.0
KIA,Used,Petrol,125000.0,Sportage,250000.0,Karachi,Installment/Leasing,2003.0
Toyota,Used,Petrol,160000.0,Corolla XLI,1125000.0,Islamabad,Cash,2009.0
Honda,New,Petrol,1.0,City IDSI,500000.0,Karachi,Installment/Leasing,2018.0
Toyota,New,Petrol,120000.0,Corolla GLI,1450000.0,Karachi,Cash,2012.0
Toyota,New,Petrol,80000.0,Vitz,1085000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,60000.0,Cultus VXR,525000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,800.0,Mehran VXR,155000.0,Karachi,Cash,1991.0
Suzuki,Used,Petrol,62162.0,Other,850000.0,Lahore,Cash,2013.0
Suzuki,Used,CNG,81000.0,Mehran VX,375000.0,Lahore,Cash,2007.0
Suzuki,Used,Petrol,123456.0,Mehran VX,150000.0,Karachi,Cash,1989.0
Toyota,Used,CNG,100000.0,Corolla XE,710000.0,Karachi,Cash,2001.0
Toyota,Used,Petrol,56000.0,Passo,850000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,90000.0,Swift,1180000.0,Lahore,Cash,2014.0
Suzuki,Used,Petrol,300000.0,Alto,430000.0,Karachi,Cash,2006.0
Toyota,Used,Hybrid,200000.0,Other,545000.0,Karachi,Cash,1995.0
Suzuki,Used,CNG,5000.0,Khyber,230000.0,Lahore,Cash,1991.0
Toyota,Used,Petrol,94000.0,Vitz,995000.0,Karachi,Cash,2008.0
Suzuki,New,CNG,54000.0,Cultus VXR,720000.0,Karachi,Cash,2010.0
Toyota,Used,CNG,100000.0,Corolla XLI,900000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,500000.0,Bolan,420000.0,Karachi,Cash,1999.0
Suzuki,Used,Petrol,42000.0,Mehran VX,600000.0,Sukkur,Cash,2015.0
Daihatsu,Used,CNG,80000.0,Cuore,465000.0,Karachi,Cash,2004.0
Daihatsu,Used,Petrol,80000.0,Hijet,845000.0,Karachi,Cash,2013.0
Toyota,Used,Hybrid,75000.0,Aqua,1600000.0,Karachi,Cash,2013.0
Daihatsu,Used,Petrol,58000.0,Charade,190000.0,Karachi,Cash,1986.0
Honda,Used,Petrol,96000.0,Civic VTi,945000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,93000.0,Vitz,855000.0,Karachi,Cash,2006.0
Mitsubishi,Used,Petrol,20000.0,Lancer,200000.0,Karachi,Installment/Leasing,2006.0
Toyota,Used,Diesel,105000.0,Land Cruiser,1625000.0,Karachi,Cash,1990.0
Suzuki,Used,Petrol,66000.0,Baleno,825000.0,Lahore,Cash,2005.0
Toyota,Used,Petrol,135212.0,Vitz,860000.0,Karachi,Cash,2007.0
Suzuki,New,Petrol,95000.0,Cultus VXR,820000.0,Islamabad,Cash,2013.0
Suzuki,Used,CNG,1245548.0,Mehran VXR,160000.0,Karachi,Cash,1994.0
Suzuki,Used,Petrol,82000.0,Cultus VXR,1015000.0,Karachi,Cash,2015.0
Toyota,Used,Petrol,125000.0,Other,750000.0,Karachi,Cash,1998.0
Toyota,Used,Diesel,1.0,Prado,2100000.0,Karachi,Cash,1997.0
Suzuki,New,Petrol,15623.0,Other,700000.0,Karachi,Cash,1989.0
Toyota,Used,Petrol,142350.0,Corolla GLI,845000.0,Karachi,Cash,2003.0
Daihatsu,Used,Petrol,100.0,Charade,160000.0,Karachi,Cash,1991.0
Toyota,Used,Petrol,97000.0,Corrolla Altis,930000.0,Karachi,Cash,2005.0
Daihatsu,New,Petrol,150000.0,Charade,280000.0,Karachi,Cash,1994.0
Suzuki,Used,Petrol,100.0,Mehran VX,760000.0,Gujranwala,Cash,2018.0
Suzuki,Used,CNG,150000.0,Mehran VXR,440000.0,Lahore,Cash,2010.0
Suzuki,Used,CNG,39000.0,Khyber,300000.0,Karachi,Cash,1999.0
Toyota,Used,Petrol,140000.0,Corolla GLI,955000.0,Karachi,Cash,2005.0
Honda,Used,Petrol,23000.0,Civic VTi Oriel Prosmatec,1650000.0,Karachi,Cash,2010.0
Suzuki,Used,Petrol,45000.0,Mehran VX,100000.0,Islamabad,Installment/Leasing,2009.0
Toyota,Used,Diesel,123456.0,Hilux,2000000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,225235.0,Bolan,650000.0,Karachi,Cash,2012.0
Daihatsu,New,Petrol,845.0,Hijet,300000.0,Karachi,Installment/Leasing,2017.0
Suzuki,Used,CNG,200000.0,Margalla,245000.0,Karachi,Cash,1994.0
Suzuki,Used,Petrol,1.0,FX,100000.0,Karachi,Cash,1989.0
Suzuki,Used,Petrol,100000.0,Bolan,545000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,60000.0,Cultus VXR,850000.0,Karachi,Cash,2012.0
Suzuki,New,Hybrid,80000.0,Alto,480000.0,Karachi,Cash,2009.0
Honda,New,Petrol,12.0,Civic Prosmetic,1985000.0,Islamabad,Cash,2018.0
Suzuki,Used,Hybrid,327028.0,Bolan,260000.0,Karachi,Cash,1988.0
Suzuki,Used,Petrol,60.0,Cultus VXR,825000.0,Karachi,Cash,2014.0
Toyota,Used,Petrol,100000.0,Corolla GLI,1450000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,75000.0,Mehran VXR,530000.0,Karachi,Cash,2013.0
Suzuki,New,Petrol,2.0,Wagon R,600000.0,Karachi,Installment/Leasing,2018.0
Daihatsu,Used,Petrol,5000.0,Cuore,200000.0,Karachi,Installment/Leasing,2006.0
Daihatsu,Used,Petrol,65000.0,Charade,185000.0,Karachi,Cash,1986.0
Daihatsu,Used,Petrol,78000.0,Cuore,710000.0,Karachi,Cash,2009.0
Honda,Used,Petrol,16000.0,Civic VTi,1500000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,82000.0,Mehran VX,590000.0,Lahore,Cash,2013.0
Suzuki,Used,CNG,72000.0,Cultus VXR,650000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,113000.0,Vitz,1025000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,110000.0,Vitz,850000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,60000.0,Mehran VXR,290000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,10000.0,Carry,160000.0,Karachi,Cash,1983.0
Toyota,Used,Petrol,95000.0,Corolla GLI,1410000.0,Karachi,Cash,2012.0
Toyota,New,Petrol,36000.0,Passo,1400000.0,Islamabad,Cash,2014.0
Honda,Used,Petrol,56000.0,Civic VTi Oriel Prosmatec,1950000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,33500.0,Mehran VX,695000.0,Karachi,Cash,2017.0
Suzuki,Used,CNG,50000.0,Cultus VXR,565000.0,Karachi,Cash,2010.0
Honda,Used,Petrol,36000.0,City IVTEC,1620000.0,Karachi,Cash,2015.0
Nissan,New,Petrol,10.0,Clipper,200000.0,Karachi,Installment/Leasing,2018.0
Toyota,Used,Petrol,137000.0,Belta,965000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,70000.0,Alto,530000.0,Lahore,Cash,2008.0
Toyota,Used,Petrol,20000.0,Vitz,1300000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,63000.0,Alto,930000.0,Karachi,Cash,2012.0
Toyota,Used,CNG,125000.0,Corolla GLI,650000.0,Karachi,Cash,2001.0
Nissan,Used,CNG,200000.0,Sunny,399000.0,Islamabad,Cash,1997.0
Nissan,Used,Petrol,31000.0,Dayz Highway Star,160000.0,Islamabad,Installment/Leasing,2014.0
Suzuki,Used,Petrol,80000.0,Cultus VXR,630000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,1.0,Mehran VX,225000.0,Karachi,Cash,1998.0
Daihatsu,Used,Petrol,40000.0,Mira,1000000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,111000.0,Other,230000.0,Karachi,Cash,1990.0
Suzuki,Used,CNG,68000.0,Bolan,595000.0,Karachi,Cash,2012.0
Daihatsu,Used,Petrol,93000.0,Mira,900000.0,Karachi,Cash,2010.0
Daihatsu,Used,Petrol,500000.0,Cuore,470000.0,Karachi,Cash,2006.0
Nissan,Used,Petrol,90000.0,Sunny,830000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,67000.0,Bolan,200000.0,Karachi,Installment/Leasing,2015.0
Other Brands,Used,Petrol,130000.0,Other,580000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,3000.0,Kei,250000.0,Karachi,Installment/Leasing,2009.0
